Ad name,Ad delivery,Attribution setting,Results,Result indicator,Reach,Frequency,Cost per results,Ad set budget,Ad set budget type,Amount spent (EGP),Ends,Quality ranking,Engagement rate ranking,Conversion rate ranking,Impressions,"CPM (cost per 1,000 impressions) (EGP)",Link clicks,shop_clicks,CPC (cost per link click) (EGP),CTR (link click-through rate),Clicks (all),CTR (all),CPC (all) (EGP),Landing page views,Cost per landing page view (EGP),Messaging conversations started,Ad ID,Ad set name,Campaign ID,Campaign name,Ad set ID,Reporting starts,Reporting ends,Bid,Bid type,Objective,Cost per messaging conversation started (EGP)
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",archived,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2023-06-25,-,-,-,0,0,,,,,0,0,0,,,,23855455828980516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855455828990516,"‎Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎‎ – Copy",23855455828970516,2025-03-01,2025-03-31,0,ABSOLUTE_OCPM,Engagement,
Test 5/7/2023 Engineering,not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,23856148750120516,تجربة 5/7/2023,23856148748820516,صيف 2023 بتاريخ 5/7/2023,23856148749450516,2025-03-01,2025-03-31,0,ABSOLUTE_OCPM,Engagement,
"المنشور: ‏""‏🌙🌙رمضان كريم ياباشمهندسين 👷👷خلينا فاكريين شهر...‏""‏",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2023-03-21,-,-,-,0,0,,,,,0,0,0,,,,23853242456480516,"المنشور: ‏""‏🌙🌙رمضان كريم ياباشمهندسين 👷👷خلينا فاكريين شهر...‏""‏",23853242456380516,"المنشور: ‏""‏🌙🌙رمضان كريم ياباشمهندسين 👷👷خلينا فاكريين شهر...‏""‏",23853242456470516,2025-03-01,2025-03-31,0,ABSOLUTE_OCPM,Messages,
"المنشور: ‏""‏العيدية السنة من مركز المتحدة للتدريب بتوصل 🥳 50%...‏""‏",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2023-04-24,-,-,-,0,0,,,,,0,0,0,,,,23853741279100516,"المنشور: ‏""‏العيدية السنة من مركز المتحدة للتدريب بتوصل 🥳 50%...‏""‏",23853741278410516,"المنشور: ‏""‏العيدية السنة من مركز المتحدة للتدريب بتوصل 🥳 50%...‏""‏",23853741279010516,2025-03-01,2025-03-31,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2023-06-25,-,-,-,0,0,,,,,0,0,0,,,,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2025-03-01,2025-03-31,0,ABSOLUTE_OCPM,Messages,
New Engagement ad,not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,23852685070320516,Engineering,23852685070180516,25/1/2023,23852685070270516,2025-03-01,2025-03-31,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2025-05-29,-,-,-,0,0,,,,,0,0,0,,,,120225357813610517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813320517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813380517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
Promoting website: https://facebook.com/MuttahedaCenter.MTC,not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120243284464440517,[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC,120243284463640517,[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC,120243284464110517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
Promoting website: https://facebook.com/MuttahedaCenter.MTC,not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120243284531550517,[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC,120243284531300517,[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC,120243284531470517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
Instagram post: ‎لمهندسي الكهرباء والميكانيكا.....,not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120243579844120517,Instagram post: ‎لمهندسي الكهرباء والميكانيكا.....,120243579842160517,Instagram post: ‎لمهندسي الكهرباء والميكانيكا.....,120243579843090517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Traffic,
"المنشور: ‏""‏30/6/2024 ده يوم مميز لكل المهندسين اللي هيبدأو...‏""‏",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2024-06-25,-,-,-,0,0,,,,,0,0,0,,,,120210019015000517,"المنشور: ‏""‏30/6/2024 ده يوم مميز لكل المهندسين اللي هيبدأو...‏""‏",120210019014880517,"المنشور: ‏""‏30/6/2024 ده يوم مميز لكل المهندسين اللي هيبدأو...‏""‏",120210019014950517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2024-08-05,-,-,-,0,0,,,,,0,0,0,,,,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎لمهندسي المدني (إنشاءات وطرق).. أقوى عرض بخصم 50%...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120243228761780517,"Post: ‎""‎لمهندسي المدني (إنشاءات وطرق).. أقوى عرض بخصم 50%...‎""‎",120243228759180517,"Post: ‎""‎لمهندسي المدني (إنشاءات وطرق).. أقوى عرض بخصم 50%...‎""‎",120243228759540517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120243228740780517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739110517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739560517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎لمهندسي الكهرباء والميكانيكا.. احترف الـ BIM بخصم...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120243228773140517,"Post: ‎""‎لمهندسي الكهرباء والميكانيكا.. احترف الـ BIM بخصم...‎""‎",120243228771150517,"Post: ‎""‎لمهندسي الكهرباء والميكانيكا.. احترف الـ BIM بخصم...‎""‎",120243228771820517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
"المنشور: ‏""‏30/6/2024 ده يوم مميز لكل المهندسين اللي هيبدأو...‏""‏",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2024-06-16,-,-,-,0,0,,,,,0,0,0,,,,120209873608160517,"المنشور: ‏""‏30/6/2024 ده يوم مميز لكل المهندسين اللي هيبدأو...‏""‏",120209873608010517,"المنشور: ‏""‏30/6/2024 ده يوم مميز لكل المهندسين اللي هيبدأو...‏""‏",120209873608110517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2024-08-04,-,-,-,0,0,,,,,0,0,0,,,,120210747470800517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210747470640517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210747470730517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎بتحلم ونفسك تكون مصمم ديكور محترف وتعرف إزاي تعمل...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2026-01-12,-,-,-,0,0,,,,,0,0,0,,,,120238581980430517,"Post: ‎""‎بتحلم ونفسك تكون مصمم ديكور محترف وتعرف إزاي تعمل...‎""‎",120238581976750517,"Post: ‎""‎بتحلم ونفسك تكون مصمم ديكور محترف وتعرف إزاي تعمل...‎""‎",120238581978150517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎في مركز المتحدة للتدريب الهندسي (MTC)‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120239019502160517,"Post: ‎""‎في مركز المتحدة للتدريب الهندسي (MTC)‎""‎",120239019498070517,"Post: ‎""‎في مركز المتحدة للتدريب الهندسي (MTC)‎""‎",120239019498340517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎""مش نقص شغل... نقص مهارة!"" 💡‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120242798818540517,"Post: ‎""‎""مش نقص شغل... نقص مهارة!"" 💡‎""‎",120242798816940517,"Post: ‎""‎""مش نقص شغل... نقص مهارة!"" 💡‎""‎",120242798817620517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
الديكور والماكس,not_delivering,7-day click or 1-day view,,,0,0,,90,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120209812111160517,New Engagement Ad set with recommended settings,120209812111150517,ديكور وماكس,120209812111140517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎هتتعلم كل برامج اوتوديسك ياباشمهندس دلوقتي...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2024-07-18,-,-,-,0,0,,,,,0,0,0,,,,120210525830550517,"Post: ‎""‎هتتعلم كل برامج اوتوديسك ياباشمهندس دلوقتي...‎""‎",120210525830320517,"Post: ‎""‎هتتعلم كل برامج اوتوديسك ياباشمهندس دلوقتي...‎""‎",120210525830520517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎دلوقتي فرصتك مع أقوى كورسات هندسية في مركز...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2025-10-15,-,-,-,0,0,,,,,0,0,0,,,,120233630391490517,"Post: ‎""‎دلوقتي فرصتك مع أقوى كورسات هندسية في مركز...‎""‎",120233630391130517,"Post: ‎""‎دلوقتي فرصتك مع أقوى كورسات هندسية في مركز...‎""‎",120233630391220517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎مطلوب مهندسين طموحين!‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120238883985510517,"Post: ‎""‎مطلوب مهندسين طموحين!‎""‎",120238883982520517,"Post: ‎""‎مطلوب مهندسين طموحين!‎""‎",120238883982770517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
Promoting website: https://api.whatsapp.com/send,not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120242740074930517,[4/13/2026] Promoting https://api.whatsapp.com/send,120242740072430517,[4/13/2026] Promoting https://api.whatsapp.com/send,120242740074370517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
New Engagement Ad with recommended settings,not_delivering,7-day click or 1-day view,,,0,0,,250,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120209696216450517,Seeef 2024,120209696216440517,Seeef 2024,120209696216430517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
Courses 17-7-2024,not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120210514266280517,New Course 17-7-2024,120210514266240517,New Courses 17-7-2024,120210514266260517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎بتحلم ونفسك تكون مصمم ديكور محترف وتعرف إزاي تعمل...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2025-08-19,-,-,-,0,0,,,,,0,0,0,,,,120230846699530517,"Post: ‎""‎بتحلم ونفسك تكون مصمم ديكور محترف وتعرف إزاي تعمل...‎""‎",120230846698980517,"Post: ‎""‎بتحلم ونفسك تكون مصمم ديكور محترف وتعرف إزاي تعمل...‎""‎",120230846699160517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎تدريب معماري احترافي لسوق العمل‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120238236341430517,"Post: ‎""‎تدريب معماري احترافي لسوق العمل‎""‎",120238236340540517,"Post: ‎""‎تدريب معماري احترافي لسوق العمل‎""‎",120238236340780517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎ابدأ مستقبلك في التصميم الداخلي باحتراف‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120241838462140517,"Post: ‎""‎ابدأ مستقبلك في التصميم الداخلي باحتراف‎""‎",120241838461690517,"Post: ‎""‎ابدأ مستقبلك في التصميم الداخلي باحتراف‎""‎",120241838462100517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎مطلوب مهندس حديث التخرج ... خبرة 10 سنين للعمل في...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2024-06-02,-,-,-,0,0,,,,,0,0,0,,,,120209506729960517,"Post: ‎""‎مطلوب مهندس حديث التخرج ... خبرة 10 سنين للعمل في...‎""‎",120209506729590517,"Post: ‎""‎مطلوب مهندس حديث التخرج ... خبرة 10 سنين للعمل في...‎""‎",120209506729650517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎هتتعلم كل برامج اوتوديسك ياباشمهندس دلوقتي...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2024-07-18,-,-,-,0,0,,,,,0,0,0,,,,120210506485030517,"Post: ‎""‎هتتعلم كل برامج اوتوديسك ياباشمهندس دلوقتي...‎""‎",120210506484860517,"Post: ‎""‎هتتعلم كل برامج اوتوديسك ياباشمهندس دلوقتي...‎""‎",120210506484980517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
Messages Ad: ‎جمع صحابك يلا نبقى قريبين!‎,not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2025-07-05,-,-,-,0,0,,,,,0,0,0,,,,120228079259990517,Messages Ad: ‎جمع صحابك يلا نبقى قريبين!‎,120228079259350517,Messages Ad: ‎جمع صحابك يلا نبقى قريبين!‎,120228079259730517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎احجز الآن أقوى دبلومة ميكانيكا شاملة – معتمدة...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120237312946050517,"Post: ‎""‎احجز الآن أقوى دبلومة ميكانيكا شاملة – معتمدة...‎""‎",120237312943160517,"Post: ‎""‎احجز الآن أقوى دبلومة ميكانيكا شاملة – معتمدة...‎""‎",120237312944080517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎سواء كنت في مصر، السعودية، الإمارات، أو أي مكان...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,120240035109250517,"Post: ‎""‎سواء كنت في مصر، السعودية، الإمارات، أو أي مكان...‎""‎",120240035107810517,"Post: ‎""‎سواء كنت في مصر، السعودية، الإمارات، أو أي مكان...‎""‎",120240035108140517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎طلاب هندسة والسادة المهندسين يركزو في العرض ده مش...‎""‎",inactive,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2024-05-28,-,-,-,0,0,,,,,0,0,0,,,,120209343963950517,"Post: ‎""‎طلاب هندسة والسادة المهندسين يركزو في العرض ده مش...‎""‎",120209343963200517,"Post: ‎""‎طلاب هندسة والسادة المهندسين يركزو في العرض ده مش...‎""‎",120209343963840517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎انك تحترف برامج اوتوديسك مبقاش اختيار .. دلوقتي...‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2024-07-14,-,-,-,0,0,,,,,0,0,0,,,,120210434210880517,"Post: ‎""‎انك تحترف برامج اوتوديسك مبقاش اختيار .. دلوقتي...‎""‎",120210434210680517,"Post: ‎""‎انك تحترف برامج اوتوديسك مبقاش اختيار .. دلوقتي...‎""‎",120210434210810517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎🚧 **مطلوب مهندس معماري محترف!** 🚧‎""‎",not_delivering,7-day click or 1-day view,,,0,0,,Using campaign budget,0,0,2025-05-29,-,-,-,0,0,,,,,0,0,0,,,,120225357244760517,"Post: ‎""‎🚧 **مطلوب مهندس معماري محترف!** 🚧‎""‎",120225357244140517,"Post: ‎""‎🚧 **مطلوب مهندس معماري محترف!** 🚧‎""‎",120225357244220517,2025-02-01,2025-02-28,0,ABSOLUTE_OCPM,Messages,
